"","1A","2A","3A","4A","5A","6A","7A","8A","9A","10A","11A","12A","13A","14A","15A","16A","17A","18A","19A","20A","21A","1B","2B","3B","5B","6B","7B","8B","9B","10B","11B","12B","13B","14B","15B","16B","17B","18B","19B","20B","21B"
"FBgn0000061",4.22604470425605,8.21460850632071,13.3286671496568,9.204133492708,8.30122628945177,9.47272206087914,9.12718115469441,18.0926608107136,14.083141418067,15.2128353847252,13.3965227514194,9.63221993865918,3.54829333606996,14.0917870541737,7.96358787416163,13.5543750815858,12.4668607110958,15.0537534957832,3.04448506041083,9.17244111661797,9.73723803942948,15.0235018176319,9.35934638415384,8.08930149378457,8.67904950783256,13.9194252703217,12.2393637045234,8.90147187510613,19.860992359092,13.6861018982903,11.7428658650592,9.62929616955284,13.4421428954655,18.4038933157056,10.6653231098146,14.5478832737002,10.6238530586141,8.92149491816756,10.3899105028826,9.09256611236061,5.51011755515315
"FBgn0000063",155.30714288141,169.426300442865,174.297955033974,156.470269376036,197.15412437448,155.869335729011,203.840379121509,190.449061165406,220.300569325477,174.94760692434,176.666643784343,199.06587873229,182.737106807603,152.447514495152,150.170514198476,156.553032192316,127.161979253177,156.18269251875,167.446678322596,142.172837307579,136.321332552013,183.098928402389,169.638153212788,179.120247362373,236.814065142288,176.975549865518,169.125753007959,206.514147502462,148.95744269319,153.968646355766,168.314410732515,173.327331051951,179.228571939539,159.500408736115,150.83814112452,158.704181167639,183.057160394582,175.753449887901,152.601810511088,171.4598181188,139.130468267617
"FBgn0000064",32839.5368855977,32861.5145034727,28454.6538003404,30783.2244663619,27169.9136453756,22971.3509976319,26565.1678163578,28464.5166817816,28578.7176919489,30571.0378631267,27055.9522618353,30536.2776988693,32333.8230249375,39799.0498556376,33687.1143631143,30640.3425906788,35503.1259330587,38540.4315279854,38674.0937223988,40396.5772327251,42959.8090265047,37824.4827324791,33698.3266561459,33476.9964247779,29262.0353477652,27806.0404667918,26630.6300821875,27111.2128900108,31577.7365389338,31167.8160563732,29032.278707048,28649.5634284621,32122.240805864,38883.3368220158,36425.1256551909,33634.7061287949,35961.7426034088,35798.3905086391,39151.7802524874,31926.5974965302,32552.396986456
"FBgn0000071",17.9606899930882,13.3487388227711,21.5309238571379,17.2577502988275,13.4894927203591,12.9173482648352,22.3108872670308,19.9971514223676,15.0890800907861,6.761260170989,19.2575014551653,17.1239465576163,15.9673200123148,15.3728586045531,15.9271757483233,18.2984063601408,8.72680249776707,11.2903151218374,16.7446678322596,21.7845476519677,11.5076449556894,13.1455640904279,5.84959149009615,24.2679044813537,20.4577595541767,16.9021592568192,21.1407191259949,12.4620606251486,16.1370562917622,14.8266103898145,22.1809688562229,10.8329581907469,16.4292857611245,12.2692622104704,15.2361758711636,19.8380226459549,13.0755114567559,16.0586908527016,13.6367575350334,23.3808842889273,16.5303526654595
"FBgn0000075",67.6167152680968,75.9851286834665,70.7444641020246,95.4928849868455,84.0499161806992,76.6429330380221,96.3424677439966,97.1290211943571,96.5701125810311,81.9802795732416,85.4028325402985,95.2519527267408,65.6434267172943,89.6750085265598,94.4253990793451,90.8143130466249,72.3077921243557,58.3332947961598,73.06764144986,65.353642955903,78.7831077735658,65.7278204521395,54.9861600069038,71.648098944949,94.8496124784558,89.4820195949249,86.7882153593476,89.0147187510613,95.58102572813,90.1001708304114,97.8572155421598,92.6819756319461,67.2107144773273,75.6604502979008,82.2753497042837,86.4056097468256,67.829215681921,74.9405573126075,55.845768952994,77.9362809630909,68.8764694394144
"FBgn0000077",190.172011691522,196.123778088407,242.991854959128,204.791970212753,204.41769737775,246.290773582858,231.221922585592,214.255193811082,237.401526761701,233.26347589912,223.554473414311,255.788951704394,197.8173534859,220.344306665261,216.154528012959,237.879282681831,230.636923155273,220.161144875829,226.814137000607,247.655910148685,266.446240897116,202.817274538031,205.905620451384,191.832006852606,204.577595541767,242.595697568463,263.702654361095,218.976208127611,244.53846842132,272.581529474283,290.962120878689,232.306770090462,273.323572207798,259.699383454957,265.109460158247,262.74358882198,221.466475298802,223.037372954189,229.227400469848,258.488665194252,241.06764303795
"FBgn0000078",19696.5378553614,24991.9195544175,27472.4335596196,31961.3535534285,24465.7891815867,27584.5666412801,26652.3831029471,28585.4518356216,26714.7133314004,27125.3306484865,18688.14923823,21353.5613573476,35478.4979940295,34255.8532571459,29790.6445818281,28266.9715138931,36208.7502493067,28040.4384646766,45121.5519590839,53711.5220686357,66610.6750208208,19574.6838995108,26360.5990909693,28769.0229553953,32596.650155096,29545.968625582,27940.2419985715,26375.0611659395,29136.0757907879,28379.2727945965,21819.5495401539,27022.2123758076,38523.6879669712,49446.1491467132,48566.8342069212,36600.710936839,33112.9155447682,39264.3912843472,47857.8758844966,34086.7314172239,41327.2591930374
"FBgn0000079",27766.1702181383,35337.1921420651,38554.707653515,46312.8987019335,34800.8159119542,41504.3011314665,37160.8110057186,41678.8247907433,37896.7276173457,38256.9003624985,25771.560643043,29567.7044717041,49724.8957383504,47047.3526876844,42685.9686609169,39727.873364128,50084.3662207563,40005.3499150438,63303.2167398574,74229.1262913705,92886.1692684922,27487.3745130848,36571.6459960811,39578.6409800897,45811.1229628788,42495.0111056298,39814.6501308146,37591.8058757607,41204.1112729812,40161.866020533,31025.9563783602,37438.7035072214,54047.869439801,68466.572888495,66691.7890232575,51022.0717105528,45045.1369685239,54681.6266524326,65932.4239430737,47031.9476851933,58728.2104322111
"FBgn0000083",6042.18741591009,7779.23425548571,11979.3959212762,10321.2851953854,8251.41893171506,6825.52682313891,6374.82897093434,6336.24026497306,6010.48356949647,5953.28958055581,6860.69421407064,6145.35632086456,5167.20217065188,5599.56374670847,6065.97864928997,5957.14784835696,5507.85906216213,5455.10392303443,5450.3893794005,6650.01980954803,6179.6053412052,5528.64866888854,8394.16378828797,8159.79397823041,7631.36424581563,8483.88970226105,7963.37509393399,5983.56939444634,7332.43011657226,6649.16450558605,5409.54687517059,5468.23656228482,6724.05859059839,6259.36860437498,6458.61495178627,6300.55599235526,5498.25256756584,5917.62757922054,6064.46088665129,9343.26114945855,8364.35844872248
"FBgn0000084",2492.30986433501,2576.30659279483,2817.47517901976,2628.93062885472,2512.15860584534,2494.77052821517,2228.04633298485,2593.91621307283,2477.62695090708,2321.64771121335,2553.71214948932,2373.80709154956,2077.52574826896,2325.14486393866,2444.82147736762,2443.85382720992,2306.36923155273,2239.24583249775,2061.11638589813,2403.17957255391,2135.11074100945,2209.39373605549,2339.83659603846,2544.6631270448,2472.28924551687,2610.88648284748,2509.06955942729,2224.47782158902,2742.05825757713,2684.75698904795,2164.60160779258,2374.82516781597,2685.44143622743,2588.81432640925,2404.26855246962,2321.93033947209,2252.2568484262,2235.72662649279,2137.7240859681,3005.74256914321,2903.83195156571
"FBgn0000092",47.5430029228806,28.7511297721225,29.733180564619,23.01033373177,23.8660255821738,24.1123834276924,40.5652495764196,39.0420575389082,49.2909949632346,38.0320884618131,48.5623949738952,39.5991264144877,36.3700066947171,32.0267887594857,43.2309056025917,54.8952190804225,33.6605239199587,23.5214898371612,25.8781230134921,48.1553158622443,44.2601729064976,55.3991629525176,35.0975489405769,35.8240494724745,39.0557227852465,33.8043185136383,32.2674134028344,38.2763290629564,59.5829770772759,55.8849160846855,52.1905149558186,43.3318327629878,28.3778572237604,31.6955940437152,42.6612924392582,70.5351916300617,46.5815095646928,36.578129164487,43.5077502308209,24.6798223049788,45.4584698300135
"FBgn0000094",20016.6607417088,17615.2011157415,16403.4881328738,22606.5023747774,21091.3406949246,24457.7072046389,17581.9932976597,18097.4220372427,16473.2517044476,15603.2981595999,16647.6913666545,15237.101696299,16055.1402723826,13234.7501869699,12895.3240790889,12989.8353594378,12020.5470976386,11570.6912806963,10469.9841227529,8505.14602538401,9681.47022156729,9337.10637965822,15475.6792461984,14694.7939707092,13273.3663580145,20603.7321340625,15678.6249054945,15761.8362492504,15099.3194409997,15862.1921001185,18474.1375314859,14566.7177804911,11560.2428901003,13336.6880227813,11157.4515904531,11165.7208350388,9380.86225075628,9936.76103985503,7780.09485843978,9080.87567021614,8966.33879162296
"FBgn0000097",597.985325652231,663.329636885397,679.762024632497,663.848128161564,674.474636017956,403.021265862858,673.383142968565,614.198222258434,583.444430177063,694.719482569119,603.680806485835,580.073689639253,573.936447109316,693.05970875527,624.572820416391,773.277098404471,532.334952363791,649.193119505649,718.498474256957,880.554347195325,795.797908858827,676.996550657037,730.029017963999,826.264366865138,668.906744210809,616.431690542816,705.43241715162,616.872000944855,712.513100882424,788.091367643219,747.629126742101,625.904251020934,693.017144832886,788.300097022723,801.422850823208,823.057517333283,700.357082402486,879.659398931321,846.777705984933,843.010772417434,884.373867602081
"FBgn0000100",20300.86224807,20783.9863470547,19964.292826009,20969.317129762,20186.5070293743,23297.7293304567,19533.1818022855,24610.7799290996,21855.0236034946,22133.8303272539,21678.0856598124,20786.3306276265,21247.1804963869,20135.8826288638,21882.8018227856,21335.9418159242,23936.372565304,21080.9000516574,21822.1077917598,25223.0665155598,23941.2127285827,21118.3487112724,20658.4173064236,22131.1732724955,20331.2934042055,22250.2012946092,20694.5386854937,20111.0954074273,23560.1021859728,22773.6735587551,20058.119660395,21662.3053954303,23350.4957808563,23824.8623356984,22907.5904222945,23171.251295423,22346.0490795958,23907.8220817054,22938.3249127391,26739.9379984365,29222.9084537547
"FBgn0000108",2089.77910625462,1846.23326179558,1907.02468448936,2062.87641905318,1943.5246050179,1124.67045559165,2024.20595386334,1848.30813861027,2011.87734543815,1893.15284787692,1821.08981152107,1974.60508742513,1951.56133483848,1769.15981107399,1861.20425173263,1905.74513647097,1825.14840810443,1822.44503258325,2062.63862842834,1906.72119711696,1785.45537504811,1940.84864106532,1912.81641726144,1840.89389708555,1942.24729343139,2092.88501385908,2260.94427705377,1882.66130158495,1704.32140681458,1984.4847752521,1928.4395276175,1916.22993774101,1604.09571885888,1894.57857300014,1875.57324974024,2258.88951195273,1972.76779103804,2062.64962508034,1818.88370741089,1596.39482172731,1812.82867564539
"FBgn0000109",247.223615198979,263.894298265553,231.713751986341,231.253854004288,215.831883525746,286.765131479341,226.151266388539,259.962968490779,241.425281452578,283.127769660164,215.181646694674,295.388078118882,274.992733545422,260.057524727024,323.094136608843,274.476095402113,304.191401350738,224.865442843261,280.853746822899,326.768214779515,367.35943512393,239.437060218508,235.153577901865,223.033598328632,220.695830342028,224.699293649478,243.674604662784,271.494892190737,283.01914111706,271.441020982758,283.133543635316,285.267899023003,289.752857968922,268.90133011281,259.014989809782,305.064703800017,328.522225350991,263.184100085943,280.52758357783,326.03344202893,300.301406755847
"FBgn0000114",8275.65204210941,8121.16733456131,8404.23727890284,6897.34753609806,8464.13785538226,5586.32254626572,9162.67574807378,8895.87564703611,7859.39884995413,7657.12714364504,7677.88210190723,8395.0147998714,7352.95086567098,6839.64100747576,6977.24063317618,7944.21923531744,5719.79569425076,6702.68374399746,7508.46128023822,5754.5602455382,6019.38351528368,8631.94076309312,8260.79310231378,7961.02828438313,10376.4236187215,6312.45936009087,8106.90945010521,10008.8149763693,6906.66009287423,6467.82365543371,6470.31909164761,8075.36850019125,8414.78145256138,6377.97147240953,7206.7111870604,5829.29274327691,6567.99284862168,6929.32510294074,6648.24398303201,6017.97982836667,4910.89227103025
"FBgn0000115",737.444800892681,752.663504391635,905.324084088228,814.565814104658,862.289880816803,900.769752334507,809.276729049571,905.585285841506,887.237909338223,856.989726672855,782.859298286069,830.511408044392,810.785027291986,777.610431080312,866.893422873023,832.238630009369,858.966702994502,782.795181780725,728.393050703292,799.14893228534,857.762150927924,724.883962700739,776.825749884768,700.302386461921,818.930314274772,905.756887233073,846.741434467481,850.980711260146,960.775505371073,853.100351660098,931.600691961361,846.174400899456,825.945002354711,850.668846592614,850.178613610931,839.809625345423,847.456586290989,757.434918552426,734.436798672514,880.679974882928,870.598573714198
"FBgn0000116",38318.6038446657,37850.8623449992,35325.0690749443,39323.5098309083,36397.7643193875,31632.0024309284,36415.4245447519,35141.6607662407,35978.4025684704,35147.5658413649,33688.9055891319,38136.0992304714,35629.3004608125,40978.9167535371,33979.4918036371,35894.0183723015,44911.8657117227,39246.0762231002,37314.7311429254,40530.7241840556,38253.1822396278,48917.460887073,38629.5322822969,42116.3704201398,40492.1054787928,41095.1146213004,37158.708206933,30929.0541772438,34323.5187325782,40574.7300944648,36757.779683383,35243.2239805634,34467.1479554063,42052.8962263873,35865.9580007192,40071.0423650381,35009.6819254638,38552.4559898775,33755.5204850527,33377.5112604597,34529.1516593672
"FBgn0000117",3850.98323675333,3940.95843090736,4348.22133705343,4075.13010389647,4072.78914826227,2790.1472252044,4485.5024719126,4627.91218631937,4693.7098469072,4608.64396405037,4553.98045281062,4591.35817076088,4315.61176999509,4317.21112477867,4549.48398696748,4530.54987102006,4257.43293283922,4057.92742670705,4167.13892643733,4775.40215633923,4542.86414712292,4533.34167347042,4091.20428817325,4352.0442036561,4443.67334801027,4619.26070042246,4910.21018436924,4530.84918442902,4981.38514606475,5101.49448258772,4870.67980825177,4542.62046798655,4882.48501391962,4592.79382078609,4881.67074912083,5012.84790015895,4618.92442209901,4882.7341687131,4587.14548702267,4847.63667590426,4540.3368654462
"FBgn0000119",485.995140989446,520.600814088075,544.424788959059,425.691174037745,499.111230653288,352.213029354506,600.36569373101,583.726372471969,577.408798140748,604.287627782142,596.145262438162,572.581963020296,627.160847150366,518.833977903668,569.965360707854,570.639190934763,519.868091652696,575.806071213706,657.60877304874,706.277965979584,582.463875449509,611.268730204898,526.463234108653,602.075154037394,603.193940794363,487.179884461258,629.770896069112,550.110961881559,552.383849987245,618.155602406114,643.248096830464,542.851571558541,640.742144683854,584.834832032422,525.648067555146,631.73081003674,689.733229343872,624.504644271729,646.771928804442,755.981925341982,677.744459283838
"FBgn0000120",21173.5404794989,22203.0599665216,21449.9265721515,23977.9182651909,23439.5500815533,21322.236202488,22436.6395407177,25324.011663164,24838.6377067794,23500.450039315,24014.9415972631,22208.6884385685,21577.1717766414,21520.720974824,23373.1304106644,24513.765053802,24073.508033126,21861.8135142511,21076.9700732242,21922.1342687169,19888.7512972638,21474.2179105776,20307.4418170178,21663.1494003551,23365.2411393007,23637.1725983305,21641.4203684527,22883.0137493353,24196.8952534862,26537.351580785,23865.4177264219,23283.6381379788,21189.2979175521,23640.8234025414,23041.6687699608,25086.7225931268,21678.3807758352,22622.2346639975,20382.40692903,20240.0521661147,21869.6565764029
"FBgn0000121",29072.0180317534,29554.1077536153,29109.8090548505,31586.2851136007,29670.658065073,28465.5297929418,28735.4086686962,29062.526733841,29450.8665211963,26635.1392860898,29055.3832824847,29215.5933206131,30531.290010214,28476.9394933843,30799.7449310254,27834.5869487905,31463.8630626636,28158.0459138624,28465.1741935762,31158.7824731512,26959.7565208058,28913.6682168962,26619.1510348315,29657.6905052125,29973.0974752997,28565.6433886865,28414.2391747649,29006.3362522208,29158.4194071919,30007.9189204931,29208.4216950239,32450.7280913931,32379.1350923106,32292.6981379581,30987.3344867726,30733.0646831133,29424.804094497,32774.8958808722,29482.0204213358,32053.8934221033,30835.9953680258
"FBgn0000137",0,0,1.02528208843514,1.1505166865885,2.07530657236294,0.861156550989013,3.04239371823147,0.95224530582703,1.00593867271907,0,0,1.07024665985102,0.88707333401749,0,1.13765541059452,1.35543750815858,1.24668607110958,0.940859593486448,0,4.58622055830898,1.77040691625991,0.938968863601993,1.16991829801923,0,2.4797284308093,0.994244662165833,2.22533885536789,1.78029437502123,0,0,0,1.2036620211941,0,1.0224385175392,1.52361758711636,0.881689895375772,1.63443893209448,0.892149491816756,1.94810821929049,1.29893801605152,0
"FBgn0000139",740.614334420873,702.349027290421,662.3322291291,677.654328400626,726.35730032703,822.404506194507,699.750555193238,768.461961802413,758.477759230182,704.861372825603,730.110489952356,800.544501568563,809.010880623951,662.313991546163,770.192712972489,688.562254144559,720.584549101338,662.36515381446,710.126140340827,802.588597704072,687.803086966973,731.456744745953,672.703021361057,699.146771962809,746.3982576736,785.453283111008,754.389871969714,737.041871258788,738.580653353732,761.859672338162,750.238652489892,794.416933988109,760.227859310213,751.492310391312,769.426881493764,739.296977272585,738.766397306706,859.139960619536,700.669589538146,898.865107107649,845.803044716009
"FBgn0000140",420.491448073477,519.573988024785,518.79273674818,353.208622782669,557.21981467945,303.127105948132,618.620056040399,497.07204964171,483.856501577875,479.204314618845,496.50862447448,475.189516973853,448.85910701285,388.164679764966,408.418292403432,469.659096576948,329.12512277293,397.983608044768,462.000607917344,308.423332546279,308.936006887353,523.944625889912,501.894949850249,517.715295602212,634.810478287181,383.778439596011,459.532473633469,615.981853757344,325.223749880131,342.152547457258,441.009851376667,451.373257947789,397.290001132646,365.010550761494,385.47524954044,390.147778703779,439.664072733416,403.251570301174,363.646867600891,342.9196362376,249.33281937068
"FBgn0000146",166.928765818114,147.862953113773,174.297955033974,115.05166865885,152.535033068676,132.618108852308,173.416441939194,168.547419131384,150.890800907861,149.592881283132,139.82620621794,154.115519018547,134.835146770659,146.042156743255,152.445825019666,140.287782094413,118.43517675541,131.720343088103,119.496038621125,113.508958818147,122.158077221933,169.953364311961,143.899950656365,183.742705358821,208.917120295684,126.269072095061,133.520331322073,167.347671251995,148.95744269319,130.017968033758,135.695338885128,172.123669030757,112.017857462212,108.378482859155,105.129613511029,139.307003469372,125.851797771275,143.636068182498,137.666314163195,80.534156995194,95.0495278263919
"FBgn0000147",612.776482117127,541.137335353877,593.638329203946,514.280958905059,636.081464429242,496.026173369671,666.284224292692,677.998657748845,520.070293795761,503.71388273868,656.429614819549,562.949743081637,533.131073744512,482.963974493044,457.337475058997,558.440253361335,430.106694532806,509.945899669655,532.784885571896,317.595773662897,355.851790168241,598.12316611447,575.599802625461,526.960211595109,761.276628258456,501.09930973158,520.729292156086,641.796122195152,454.320200214229,444.798311694436,461.886057358994,582.572418257947,537.685715818618,418.177353673533,437.278247502397,419.243545251179,489.514460162297,453.211941842912,375.984886323064,392.279280847558,320.964347587671
"FBgn0000150",8481.67172144189,8540.11236838366,7616.82063498465,7923.608420535,7395.35497061535,9494.25097465386,6303.83978417561,8376.90195536038,8016.3252828983,8104.21547245169,7265.10174462912,7559.15215852776,7688.26458592959,7170.15746747365,7819.10563701613,7766.65692174867,10146.7779327609,8573.11261584851,9144.11087894394,10172.2371983293,10165.6765131644,8076.07119584074,7610.31852861509,7631.67815213619,7454.68359512047,8326.79904563885,7097.71827919588,6920.89438289502,7617.93188173421,7737.20960650014,7080.94811663068,7982.6865245593,8287.82788077087,8774.56735752141,8297.62137943572,8513.15678480076,8581.62161296208,8345.16634645393,8543.75328040166,11617.7016155648,11188.2936957385
"FBgn0000152",113.046695838849,78.0387808100467,86.1236954285517,100.094951733199,116.217168052325,71.475993732088,97.3565989834071,92.3677946652219,102.605744617346,120.012368035055,97.1247899477904,83.4792394683796,88.707333401749,87.112865425801,81.9111895628054,107.079563144528,81.0345946221228,94.0859593486448,94.3790368727359,79.11230463083,86.7499388967354,105.164512723423,98.2731370336153,91.2935454298544,96.0894766938605,104.395689527412,122.393637045234,86.3442771885295,129.096450334098,138.001527474428,106.990555659428,102.311271801499,100.069285999576,96.1092206486848,121.889406969309,110.652081869659,89.8941412651965,122.224480378896,103.899105028826,84.4309710433485,99.1821159927567
"FBgn0000153",2055.97074862057,2216.9174706433,2338.66844372055,2055.97331893365,1864.6629552681,1614.6685331044,1384.28914179532,1762.60606108583,1620.56720175043,1801.03067804719,1723.96502157328,1607.51048309623,1312.86853434589,1275.94726417791,1118.31526861441,1238.86988245694,1345.17427072724,1041.5315699895,848.65021058952,1025.02029478206,782.519856986878,1617.84335198623,1634.37586233286,1753.06719515303,1800.28284076755,1597.75117210049,1500.99105794564,1213.27061657697,1523.08985153786,1384.57730871037,1748.38225101992,1409.4882268183,1097.77500312968,1223.85890549442,1270.69706765505,1199.53910265874,1508.58713432321,1026.86406508109,953.92365804591,620.892371672624,754.886105055982
"FBgn0000157",247.223615198979,213.579821164338,231.713751986341,225.501270571346,245.923828825009,193.760223972528,246.433891176749,285.673591748109,294.740031106689,317.779228036483,262.906758996605,300.739311418137,273.218586877387,222.90644976602,274.174953953279,277.18697041843,246.843842079697,270.026703330611,259.542351400024,294.664670871352,296.543158473534,270.423032717374,236.323496199884,234.589743319753,239.293793573098,238.6187189198,265.927993216463,252.801801253014,307.845381565925,313.639835169154,285.743069383107,270.823954768674,295.72714370024,284.237907875898,252.920519461317,305.505548747705,265.596326465353,281.919239414095,287.021277642132,253.292913130046,219.027172817338
"FBgn0000158",36.9778911622404,28.7511297721225,28.7078984761839,32.214467224478,39.4308248748959,31.0016358356045,40.5652495764196,37.1375669272542,40.237546908763,32.9611433335714,44.3759816140767,24.6156731765735,34.5958600266821,42.2753611625211,43.2309056025917,35.9190939662024,29.92046570663,37.6343837394579,25.8781230134921,29.8104336290084,30.0969175764184,30.0470036352638,40.947140430673,33.5128204742504,50.2145007238884,28.8330952028091,35.6054216858862,32.9354459378927,32.2741125835244,29.6532207796291,33.9238347212821,37.3135226570172,34.3521429550784,24.5385244209408,28.9487341552109,33.0633710765914,35.1404370400314,37.4702786563037,24.026668037916,24.6798223049788,22.0404702206126
"FBgn0000163",761.744557942153,930.30441334082,922.753879591625,910.058699091503,844.649774951718,533.917061613188,852.884372344222,954.149796438684,967.713003155749,917.841068211756,848.167346699239,856.197327880816,755.786480582902,933.901160226602,838.45203760816,916.275755515201,848.993214425625,870.295123974964,946.834853787769,1167.19313208964,1096.76708462301,936.151957011187,1016.65900097871,963.782492259476,859.845833383126,817.269112300314,1021.43053461386,908.840278448336,928.501392787549,971.713234778614,876.800651257752,926.819756319461,991.731431398785,1032.66290271459,1115.28807376918,931.064529516815,847.456586290989,1152.65714342725,1120.81159549846,1244.38261937735,1260.43939074128
"FBgn0000166",24.2997570494723,19.5096952025117,23.5814880340082,10.3546501792965,15.5647992927221,22.3900703257143,23.3250185064413,19.9971514223676,24.1425281452578,27.8901982053296,26.7930455028387,23.5454265167224,12.4190266762449,23.0592879068297,19.3401419801068,25.753312655013,23.687035351082,17.8763322762425,18.266910362465,11.4655513957725,15.0484587882092,22.5352527264478,16.3788561722692,17.3342174866812,21.6976237695814,21.8733825676483,24.4787274090468,23.1438268752759,18.6196803366487,19.3886443559113,18.2666802345365,18.0549303179116,10.4550000298065,13.2917007280096,13.7125582840473,18.9563327505791,15.5271698548976,22.3037372954189,22.0785598186255,14.2883181765667,13.7752938878829
"FBgn0000173",2177.46953386793,1949.94269418788,1918.30278746215,2045.61866875435,1849.09815597538,1627.58588136923,2001.89506659631,1898.7771398191,2077.26335916489,2126.41632377604,2369.5099616573,2217.55107921131,2128.97600164198,2184.22699339692,2220.7033614805,2252.05941980548,2397.37731474373,2177.14909932764,2358.71480055329,2422.67100992672,2405.09779573908,2010.33233697187,2045.01718493761,1942.58797300741,1843.05815619901,2143.59149162954,1987.22759784352,1973.45631471103,2131.33274253506,2234.2561348959,2283.33502931706,2172.60994825536,2165.67857760277,2365.92272958571,2282.37914550031,2403.04580984667,2325.80660037045,2324.94157567447,2339.67797136788,2454.99285033736,2624.19348564169
"FBgn0000179",88.7469387893771,96.5216499492683,127.134978965957,106.99805185273,127.631354200321,55.9751758142858,149.077292193342,103.794738335146,129.766088780761,125.083313163296,118.894139418847,117.727132583612,113.545386754239,93.5182231776981,101.251331542912,117.245344455717,84.7746528354515,131.720343088103,101.22912825866,118.095179376456,102.683601143075,100.469668405413,87.7438723514422,119.028293408544,113.447575709526,114.338136149071,151.323042165016,111.268398438827,122.889890221881,120.893900101565,103.076267037742,108.329581907469,110.524286029383,115.53555248193,123.413024556426,137.102778730932,113.593505780567,132.03812478888,124.029556628161,74.0394669149364,99.1821159927567
"FBgn0000180",83.464382909057,78.0387808100467,83.0478491632463,79.3856513746065,94.4264490425139,57.6974889162638,100.398992701639,99.0335118060111,109.647315326379,86.2060671801097,92.1010939160082,86.6899794479326,97.5780667419239,70.4589352708684,87.599466615778,79.9708129813563,79.7879085510132,95.9676785356177,81.4399753659898,84.8450803287162,82.3239216060856,92.9579174965973,81.8942808613461,88.9823164316303,103.528661986288,102.407200203081,132.407661894389,99.6964850011887,104.270209885233,88.9596623388872,86.1143496771006,91.478313610752,92.6014288354287,93.0419050960672,82.2753497042837,100.953493020526,92.3457996633383,90.9992481653091,89.6129780873625,81.8330950112455,96.4270572151801
"FBgn0000181",7324.7919836518,7309.97474456214,7334.86806066499,7148.16017377435,7022.8374408762,6800.55328316023,6892.03590303369,8477.83995777805,7627.02701655602,7296.2448820185,7328.73522769836,6926.6363825558,7146.2627788449,6597.51848445404,7217.28592481163,7400.68879454585,7684.57294231946,7372.57577455981,7548.80070728866,8531.51679359429,7828.7393837013,7278.88663064265,7658.28517883388,7557.71882419301,7328.83737725689,7285.82488435122,7206.7598831089,7475.45608071413,7562.07284072426,7260.47705704302,7020.92902443149,7337.52368119926,7862.16002241446,7593.65086976364,7534.28896829042,7729.77531275939,7420.35275170895,8152.46205622152,7596.97268582648,9606.94556671701,9449.85160708765
"FBgn0000182",44.3734693946885,45.1803467847639,60.4916432176732,32.214467224478,56.0332774537994,17.2231310197803,75.0457117163763,53.3257371263137,39.2316082360439,45.6385061541757,59.4470697094235,56.7230729721041,56.7726933771194,51.242862015177,39.8179393708082,74.549062948722,37.4005821332874,55.5107160157004,55.5618523524977,38.9828747456264,38.063748699588,62.9109138613336,45.6268136227499,54.3138814582678,65.7128034164465,36.7870525001358,38.943429968938,82.783688438487,37.2393606732974,43.3393226779194,48.2762263341322,49.3501428689583,62.7300001788388,42.9424177366464,36.5668220907927,48.4929442456674,50.667606894929,52.6368200171886,44.1571196372511,41.5660165136485,23.4179996094009
"FBgn0000183",1229.77900893851,1274.291144543,1314.41163737385,1329.99728969631,1258.67343613812,900.769752334507,1351.83694213418,1319.81199387626,1319.79153860743,1390.28412265961,1445.98717448133,1178.34157249597,1233.03193428431,1307.97405293739,1455.06127015039,1468.61654008982,1350.16101501168,1332.25718437681,1331.96221392974,1389.62482916762,1405.70309151036,1348.35928813246,1379.33367336467,1451.45181088477,1330.99423523689,1407.85044162682,1398.62547059872,1293.38386345292,1384.06290502422,1478.09900501536,1480.90586187135,1260.23413619023,1194.8571462636,1514.23144447555,1377.35029875319,1515.18408520326,1417.87577359196,1520.22273405575,1433.8076493978,1402.85305733564,1429.87550556224
